date,open,high,low,close,volume,hold,settle,symbol,adj_open,adj_high,adj_low,adj_close,ret_raw_close,ret_adj_close
2016-09-08,36750.000000,36850.000000,36530.000000,36570.000000,176616,219166,36660.000000,CU0,41397.102599,41509.747776,41149.283209,41194.341280,-0.004898,-0.004898
2016-09-09,36560.000000,36730.000000,36460.000000,36620.000000,149500,215504,36620.000000,CU0,41183.076762,41374.573563,41070.431585,41250.663868,0.001367,0.001367
2016-09-12,36560.000000,36630.000000,36130.000000,36170.000000,256900,243058,36360.000000,CU0,41183.076762,41261.928386,40698.702500,40743.760571,-0.012288,-0.012288
2016-09-13,36250.000000,36620.000000,36250.000000,36600.000000,192602,216048,36480.000000,CU0,40833.876713,41250.663868,40833.876713,41228.134833,0.011888,0.011888
2016-09-14,36630.000000,36800.000000,36470.000000,36730.000000,189584,199982,36640.000000,CU0,41115.888345,41306.707374,40936.293966,41228.134833,0.003552,-0.000000
2016-09-19,37100.000000,37240.000000,36930.000000,37230.000000,158336,187816,37110.000000,CU0,41643.446836,41800.591919,41452.627808,41789.367270,0.013613,0.013613
2016-09-20,37260.000000,37350.000000,37160.000000,37280.000000,129424,180818,37240.000000,CU0,41823.041216,41924.063055,41710.794729,41845.490514,0.001343,0.001343
2016-09-21,37300.000000,37500.000000,37190.000000,37300.000000,172558,178240,37330.000000,CU0,41867.939811,42092.432786,41744.468675,41867.939811,0.000536,0.000536
2016-09-22,37310.000000,37680.000000,37240.000000,37650.000000,202334,172190,37490.000000,CU0,41879.164460,42294.476463,41800.591919,42260.802517,0.009383,0.009383
2016-09-23,37770.000000,37900.000000,37650.000000,37860.000000,172102,168930,37770.000000,CU0,42395.498302,42541.418736,42260.802517,42496.520141,0.005578,0.005578
2016-09-26,37820.000000,37900.000000,37690.000000,37760.000000,132548,161124,37770.000000,CU0,42451.621546,42541.418736,42305.701112,42384.273653,-0.002641,-0.002641
2016-09-27,37750.000000,37830.000000,37470.000000,37680.000000,178872,157098,37640.000000,CU0,42373.049005,42462.846195,42058.758840,42294.476463,-0.002119,-0.002119
2016-09-28,37550.000000,37610.000000,37270.000000,37520.000000,80366,160920,37450.000000,CU0,42148.556030,42215.903922,41834.265865,42114.882084,-0.004246,-0.004246
2016-09-29,37600.000000,37960.000000,37530.000000,37650.000000,106982,165492,37780.000000,CU0,42204.679273,42608.766628,42126.106732,42260.802517,0.003465,0.003465
2016-09-30,37680.000000,37880.000000,37560.000000,37710.000000,82256,174124,37690.000000,CU0,42294.476463,42518.969438,42159.780679,42328.150410,0.001594,0.001594
2016-10-10,37660.000000,37670.000000,37430.000000,37650.000000,69828,174958,37550.000000,CU0,42272.027166,42283.251815,42013.860245,42260.802517,-0.001591,-0.001591
2016-10-11,37670.000000,38180.000000,37660.000000,38160.000000,197110,201536,38000.000000,CU0,42283.251815,42855.708901,42272.027166,42833.259603,0.013546,0.013546
2016-10-12,38060.000000,38080.000000,37760.000000,37950.000000,160384,202450,37920.000000,CU0,42721.013116,42743.462413,42384.273653,42597.541979,-0.005503,-0.005503
2016-10-13,37990.000000,38150.000000,37580.000000,37630.000000,197824,205370,37860.000000,CU0,42642.440574,42822.034954,42182.229976,42238.353220,-0.008432,-0.008432
2016-10-14,37210.000000,37460.000000,37110.000000,37370.000000,226982,195040,37302.000000,CU0,41766.917972,42047.534191,41654.671485,41946.512352,-0.006909,-0.006909
2016-10-17,37210.000000,37400.000000,37160.000000,37320.000000,183592,202110,37260.000000,CU0,41766.917972,41980.186299,41710.794729,41890.389109,-0.001338,-0.001338
2016-10-18,37250.000000,37410.000000,37200.000000,37400.000000,108748,195810,37290.000000,CU0,41722.379527,41901.589747,41666.376333,41890.389109,0.002144,0.000000
2016-10-19,37310.000000,37410.000000,37150.000000,37190.000000,168580,197272,37270.000000,CU0,41789.583359,41901.589747,41610.373139,41655.175694,-0.005615,-0.005615
2016-10-20,37200.000000,37440.000000,36970.000000,37310.000000,198066,193992,37240.000000,CU0,41666.376333,41935.191664,41408.761640,41789.583359,0.003227,0.003227
2016-10-21,37240.000000,37270.000000,37000.000000,37180.000000,147892,191816,37130.000000,CU0,41711.178888,41744.780804,41442.363557,41643.975055,-0.003484,-0.003484
2016-10-24,37110.000000,37430.000000,37100.000000,37350.000000,147972,191262,37270.000000,CU0,41565.570583,41923.991025,41554.369945,41834.385915,0.004572,0.004572
2016-10-25,37300.000000,38170.000000,37250.000000,38010.000000,354232,184244,37780.000000,CU0,41778.382721,42752.838296,41722.379527,42573.628075,0.017671,0.017671
2016-10-26,38110.000000,38250.000000,37700.000000,37760.000000,228692,165254,37930.000000,CU0,42685.634463,42842.443407,42226.408273,42293.612105,-0.006577,-0.006577
2016-10-27,37790.000000,37960.000000,37720.000000,37820.000000,139948,160052,37820.000000,CU0,42327.214022,42517.624881,42248.809550,42360.815938,0.001589,0.001589
2016-10-28,38020.000000,38340.000000,37950.000000,38270.000000,183386,153130,38130.000000,CU0,42584.828714,42943.249156,42506.424243,42864.844684,0.011898,0.011898
2016-10-31,38390.000000,38630.000000,38280.000000,38390.000000,175810,141922,38420.000000,CU0,42999.252350,43268.067681,42876.045323,42999.252350,0.003136,0.003136
2016-11-01,38500.000000,38890.000000,38390.000000,38740.000000,149396,175362,38660.000000,CU0,43122.459377,43559.284290,42999.252350,43391.274708,0.009117,0.009117
2016-11-02,38780.000000,39180.000000,38540.000000,38580.000000,281808,175478,38820.000000,CU0,43436.077263,43884.102815,43167.261932,43212.064487,-0.004130,-0.004130
2016-11-03,38730.000000,39020.000000,38620.000000,38990.000000,153686,192668,38800.000000,CU0,43380.074069,43704.892594,43256.867042,43671.290678,0.010627,0.010627
2016-11-04,39100.000000,39390.000000,39000.000000,39130.000000,268470,201496,39190.000000,CU0,43794.497705,44119.316230,43682.491317,43828.099621,0.003591,0.003591
2016-11-07,39230.000000,40770.000000,39150.000000,40380.000000,505096,240376,39880.000000,CU0,43940.106009,45665.004384,43850.500899,45228.179471,0.031945,0.031945
2016-11-08,40180.000000,40730.000000,40070.000000,40450.000000,422864,251404,40370.000000,CU0,44926.285566,45541.254632,44803.291753,45228.179471,0.001734,0.000000
2016-11-09,40400.000000,42030.000000,40340.000000,41600.000000,825362,258136,41430.000000,CU0,45172.273192,46994.817878,45105.185658,46514.023881,0.028430,0.028430
2016-11-10,42320.000000,43910.000000,42230.000000,43910.000000,515896,253884,42970.000000,CU0,47319.074294,49096.893957,47218.442993,49096.893957,0.055529,0.055529
2016-11-11,45000.000000,46830.000000,44430.000000,46700.000000,988810,262712,45330.000000,CU0,50315.650833,52361.820633,49678.319256,52216.464309,0.063539,0.063539
2016-11-14,47200.000000,48040.000000,43700.000000,45520.000000,1319384,249310,45630.000000,CU0,52775.527096,53714.752578,48862.087587,50897.076131,-0.025268,-0.025268
2016-11-15,45500.000000,46160.000000,43060.000000,43670.000000,827514,242572,44940.000000,CU0,50874.713620,51612.676499,48146.487219,48828.543819,-0.040641,-0.040641
2016-11-16,43670.000000,44650.000000,43560.000000,44580.000000,534122,248372,44170.000000,CU0,48828.543819,49924.306882,48705.550006,49846.038092,0.020838,0.020838
2016-11-17,44270.000000,44410.000000,43400.000000,43670.000000,371964,231320,43890.000000,CU0,49499.419164,49655.956744,48526.649914,48828.543819,-0.020413,-0.020413
2016-11-18,43830.000000,44580.000000,43720.000000,44210.000000,412470,228852,44180.000000,CU0,49007.443911,49846.038092,48884.450098,49432.331629,0.012365,0.012365
2016-11-21,44430.000000,45410.000000,43610.000000,45120.000000,536360,238170,44500.000000,CU0,49678.319256,50774.082318,48761.456285,50449.825902,0.020584,0.020584
2016-11-22,45190.000000,46320.000000,44710.000000,46210.000000,405740,228864,45610.000000,CU0,50528.094692,51791.576591,49991.394416,51668.582777,0.024158,0.024158
2016-11-23,45900.000000,46120.000000,45400.000000,45760.000000,315082,221660,45760.000000,CU0,51321.963849,51567.951476,50762.901062,51165.426269,-0.009738,-0.009738
2016-11-24,45560.000000,48500.000000,45460.000000,48210.000000,622346,198930,47310.000000,CU0,50941.801154,54229.090342,50829.988597,53904.833926,0.053540,0.053540
2016-11-25,47930.000000,48900.000000,47400.000000,48100.000000,474172,185342,48260.000000,CU0,53591.758765,54676.340572,52999.152211,53781.840112,-0.002282,-0.002282
2016-11-28,48120.000000,49840.000000,47850.000000,49580.000000,271522,229802,48820.000000,CU0,53804.202624,55727.378611,53502.308719,55436.665962,0.030769,0.030769
2016-11-29,49300.000000,49400.000000,46590.000000,46750.000000,353894,218234,47950.000000,CU0,55123.590801,55235.403359,52093.470496,52272.370587,-0.057079,-0.057079
2016-11-30,47030.000000,47240.000000,45110.000000,46100.000000,505638,228600,46220.000000,CU0,52585.445748,52820.252119,50438.644646,51545.588964,-0.013904,-0.013904
2016-12-01,46390.000000,47570.000000,46140.000000,47060.000000,464488,235960,46990.000000,CU0,51869.845381,53189.233558,51590.313987,52618.989515,0.020824,0.020824
2016-12-02,46930.000000,47180.000000,46150.000000,46630.000000,330356,230370,46650.000000,CU0,52957.520437,53239.629538,52077.340041,52618.989515,-0.009137,-0.000000
2016-12-05,46420.000000,47630.000000,46200.000000,47360.000000,364274,251632,46910.000000,CU0,52382.017871,53747.425919,52133.761862,53442.748090,0.015655,0.015655
2016-12-06,47420.000000,48480.000000,47400.000000,47690.000000,365538,254760,47950.000000,CU0,53510.454274,54706.596863,53487.885546,53815.132104,0.006968,0.006968
2016-12-07,47460.000000,48500.000000,47330.000000,48350.000000,358714,281024,47930.000000,CU0,53555.591731,54729.165591,53408.894998,54559.900130,0.013839,0.013839
2016-12-08,48260.000000,48470.000000,46910.000000,47210.000000,385546,259338,47530.000000,CU0,54458.340854,54695.312499,52934.951708,53273.482630,-0.023578,-0.023578
2016-12-09,47360.000000,47770.000000,46480.000000,47390.000000,373262,245848,47100.000000,CU0,53442.748090,53905.407016,52449.724055,53476.601182,0.003813,0.003813
2016-12-12,47530.000000,48270.000000,47150.000000,47230.000000,332482,244348,47700.000000,CU0,53634.582279,54469.625218,53205.776445,53296.051358,-0.003376,-0.003376
2016-12-13,47060.000000,47300.000000,46620.000000,46920.000000,292322,235676,46930.000000,CU0,53104.217169,53375.041906,52607.705151,52946.236072,-0.006564,-0.006564
2016-12-14,47270.000000,47300.000000,46000.000000,46490.000000,288536,228348,46540.000000,CU0,53341.188814,53375.041906,51908.074581,52461.008419,-0.009165,-0.009165
2016-12-15,46780.000000,47130.000000,46140.000000,46790.000000,269802,223872,46680.000000,CU0,52788.254976,53183.207717,52066.055677,52799.539340,0.006453,0.006453
2016-12-16,46400.000000,47160.000000,46220.000000,46460.000000,233462,216844,46640.000000,CU0,52359.449142,53217.060809,52156.330590,52427.155327,-0.007053,-0.007053
2016-12-19,46180.000000,46590.000000,45580.000000,45630.000000,244460,215100,46090.000000,CU0,52111.193134,52573.852059,51434.131291,51490.553111,-0.017865,-0.017865
2016-12-20,45580.000000,45580.000000,44480.000000,44890.000000,297386,203366,44970.000000,CU0,51434.131291,51434.131291,50192.851247,50655.510173,-0.016217,-0.016217
2016-12-21,44950.000000,45420.000000,44800.000000,45330.000000,158184,199436,45140.000000,CU0,50723.216357,51253.581467,50553.950896,51152.022190,0.009802,0.009802
2016-12-22,45180.000000,45330.000000,44370.000000,44430.000000,171752,204652,44810.000000,CU0,50982.756730,51152.022190,50068.723242,50136.429427,-0.019854,-0.019854
2016-12-23,44410.000000,45200.000000,44130.000000,45070.000000,236000,199536,44800.000000,CU0,50113.860699,51005.325458,49797.898506,50858.628725,0.014405,0.014405
2016-12-26,44900.000000,45100.000000,43370.000000,44070.000000,249022,181694,44210.000000,CU0,50666.794537,50892.481817,48940.286839,49730.192321,-0.022188,-0.022188
2016-12-27,44050.000000,44770.000000,43880.000000,44600.000000,137474,167124,44340.000000,CU0,49707.623593,50520.097804,49515.789405,50328.263615,0.012026,0.012026
2016-12-28,44640.000000,46020.000000,44640.000000,45620.000000,208248,179558,45530.000000,CU0,50373.401072,51930.643309,50373.401072,51479.268747,0.022870,0.022870
2016-12-29,45450.000000,45970.000000,45160.000000,45810.000000,213126,192142,45570.000000,CU0,51287.434559,51874.221489,50960.188002,51693.671664,0.004165,0.004165
2016-12-30,45650.000000,45760.000000,45070.000000,45500.000000,199464,187358,45430.000000,CU0,51513.121840,51637.249844,50858.628725,51343.856379,-0.006767,-0.006767
2017-01-02,45650.000000,45760.000000,45070.000000,45650.000000,0,187358,0.000000,CU0,51513.121840,51637.249844,50858.628725,51513.121840,0.003297,0.003297
2017-01-03,45630.000000,46290.000000,45630.000000,45760.000000,183888,193636,46040.000000,CU0,51490.553111,52235.321138,51490.553111,51637.249844,0.002410,0.002410
2017-01-04,45910.000000,45980.000000,44810.000000,45520.000000,290606,197220,45360.000000,CU0,51806.515305,51885.505853,50565.235260,51366.425107,-0.005245,-0.005245
2017-01-05,45400.000000,46170.000000,45360.000000,45760.000000,318430,206010,45850.000000,CU0,51231.012739,52099.908770,51185.875282,51637.249844,0.005272,0.005272
2017-01-06,45720.000000,45770.000000,45090.000000,45350.000000,252160,202332,45430.000000,CU0,51592.112388,51648.534208,50881.197453,51174.590918,-0.008960,-0.008960
2017-01-09,45260.000000,45770.000000,45090.000000,45730.000000,201880,204444,45470.000000,CU0,51073.031642,51648.534208,50881.197453,51603.396752,0.008379,0.008379
2017-01-10,45530.000000,46270.000000,45350.000000,46110.000000,310498,218778,45780.000000,CU0,51377.709471,52212.752410,51174.590918,52032.202585,0.008310,0.008310
2017-01-11,46340.000000,47260.000000,46340.000000,47160.000000,371356,225868,46950.000000,CU0,52291.742958,53329.904450,52291.742958,53217.060809,0.022772,0.022772
2017-01-12,46950.000000,47200.000000,46750.000000,46980.000000,289596,220550,46990.000000,CU0,52980.089165,53262.198266,52754.401884,53013.942257,-0.003817,-0.003817
2017-01-13,47110.000000,47810.000000,47110.000000,47400.000000,362068,215618,47500.000000,CU0,53160.638989,53950.544472,53160.638989,53487.885546,0.008940,0.008940
2017-01-16,47420.000000,48390.000000,47230.000000,47950.000000,355334,222522,47900.000000,CU0,53510.454274,54605.037586,53296.051358,54108.525569,0.011603,0.011603
2017-01-17,47880.000000,48060.000000,46540.000000,46780.000000,303912,204580,47320.000000,CU0,55380.850881,55589.049569,53830.927319,54108.525569,-0.024400,0.000000
2017-01-18,46850.000000,47060.000000,45930.000000,46600.000000,308372,197432,46550.000000,CU0,54189.491725,54432.390194,53125.365100,53900.326881,-0.003848,-0.003848
2017-01-19,46500.000000,46880.000000,46290.000000,46730.000000,208420,193114,46610.000000,CU0,53784.660944,54224.191506,53541.762475,54050.692600,0.002790,0.002790
2017-01-20,46570.000000,46730.000000,46000.000000,46080.000000,236030,180960,46420.000000,CU0,53865.627100,54050.692600,53206.331256,53298.864006,-0.013910,-0.013910
2017-01-23,46270.000000,47280.000000,46140.000000,46850.000000,240234,178494,46790.000000,CU0,53518.629287,54686.855256,53368.263568,54189.491725,0.016710,0.016710
2017-01-24,46810.000000,47210.000000,46500.000000,47070.000000,187382,175182,46870.000000,CU0,54143.225350,54605.889100,53784.660944,54443.956787,0.004696,0.004696
2017-01-25,47480.000000,47880.000000,47370.000000,47650.000000,197238,165856,47610.000000,CU0,54918.187131,55380.850881,54790.954600,55114.819225,0.012322,0.012322
2017-01-26,47460.000000,48210.000000,47450.000000,48040.000000,188630,159580,47820.000000,CU0,54895.053944,55762.548475,54883.487350,55565.916381,0.008185,0.008185
2017-02-03,47700.000000,47710.000000,46520.000000,46780.000000,119846,153148,46920.000000,CU0,55172.652194,55184.218787,53807.794131,54108.525569,-0.026228,-0.026228
2017-02-06,46810.000000,46980.000000,46300.000000,46600.000000,145150,150708,46600.000000,CU0,54143.225350,54339.857444,53553.329068,53900.326881,-0.003848,-0.003848
2017-02-07,46620.000000,47060.000000,46560.000000,46850.000000,129254,149890,46810.000000,CU0,53923.460069,54432.390194,53854.060506,54189.491725,0.005365,0.005365
2017-02-08,46800.000000,47690.000000,46530.000000,47660.000000,185624,152378,47170.000000,CU0,54131.658756,55161.085600,53819.360725,55126.385819,0.017289,0.017289
2017-02-09,47710.000000,47950.000000,47370.000000,47590.000000,108768,159288,47680.000000,CU0,55184.218787,55461.817037,54790.954600,55045.419662,-0.001469,-0.001469
2017-02-10,47620.000000,48050.000000,47120.000000,47820.000000,213852,177982,47570.000000,CU0,55080.119444,55577.482975,54501.789756,55311.451319,0.004833,0.004833
2017-02-13,47800.000000,50620.000000,47780.000000,50120.000000,616476,245852,49550.000000,CU0,55288.318131,58550.097569,55265.184944,57971.767881,0.048097,0.048097
2017-02-14,49820.000000,50250.000000,49660.000000,50110.000000,347374,265978,49940.000000,CU0,57624.770069,58122.133600,57439.704569,57960.201288,-0.000200,-0.000200
2017-02-15,50090.000000,50290.000000,48290.000000,48740.000000,512812,229176,49120.000000,CU0,57937.068100,58168.399975,55855.081225,56375.577944,-0.027340,-0.027340
2017-02-16,48740.000000,49380.000000,48510.000000,48680.000000,376604,228912,48970.000000,CU0,56375.577944,57115.839944,56109.546288,56306.178381,-0.001231,-0.001231
2017-02-17,48600.000000,48960.000000,48170.000000,48360.000000,375026,227192,48600.000000,CU0,56585.613510,57004.766202,56084.958905,56306.178381,-0.006574,0.000000
2017-02-20,48280.000000,48850.000000,47950.000000,48770.000000,321866,230668,48420.000000,CU0,56213.033338,56876.691769,55828.810037,56783.546726,0.008478,0.008478
2017-02-21,48870.000000,49350.000000,48750.000000,48920.000000,295714,227126,49050.000000,CU0,56899.978029,57458.848286,56760.260465,56958.193681,0.003076,0.003076
2017-02-22,48990.000000,49210.000000,48500.000000,48660.000000,269764,221726,48900.000000,CU0,57039.695593,57295.844461,56469.182206,56655.472292,-0.005315,-0.005315
2017-02-23,48530.000000,48990.000000,48160.000000,48390.000000,287134,218162,48570.000000,CU0,56504.111597,57039.695593,56073.315774,56341.107772,-0.005549,-0.005549
2017-02-24,48640.000000,48700.000000,47100.000000,47760.000000,410140,200836,47760.000000,CU0,56632.186031,56702.044813,54839.143957,55607.590560,-0.013019,-0.013019
2017-02-27,47700.000000,48310.000000,47400.000000,47730.000000,324820,191912,47870.000000,CU0,55537.731778,56247.962730,55188.437868,55572.661169,-0.000628,-0.000628
2017-02-28,47910.000000,48090.000000,47440.000000,47740.000000,282636,188590,47830.000000,CU0,55782.237515,55991.813862,55235.010389,55584.304299,0.000210,0.000210
2017-03-01,47880.000000,48800.000000,47690.000000,48650.000000,339392,191314,48310.000000,CU0,55747.308124,56818.476117,55526.088648,56643.829161,0.019062,0.019062
2017-03-02,48780.000000,49100.000000,48330.000000,48690.000000,261336,189942,48710.000000,CU0,56795.189856,57167.770027,56271.248990,56690.401683,0.000822,0.000822
2017-03-03,48450.000000,48470.000000,47860.000000,48280.000000,254492,184934,48150.000000,CU0,56410.966554,56434.252815,55724.021864,56213.033338,-0.008421,-0.008421
2017-03-06,48130.000000,48440.000000,47710.000000,47890.000000,241164,186286,48150.000000,CU0,56038.386383,56399.323424,55549.374908,55758.951255,-0.008078,-0.008078
2017-03-07,47750.000000,47790.000000,47380.000000,47720.000000,184672,182642,47640.000000,CU0,55595.947430,55642.519951,55165.151607,55561.018039,-0.003550,-0.003550
2017-03-08,47610.000000,47840.000000,47100.000000,47300.000000,196618,183312,47410.000000,CU0,55432.943605,55700.735603,54839.143957,55072.006564,-0.008801,-0.008801
2017-03-09,47400.000000,47590.000000,46480.000000,46570.000000,231422,193698,46970.000000,CU0,55188.437868,55409.657344,54117.269875,54222.058048,-0.015433,-0.015433
2017-03-10,46300.000000,46830.000000,46140.000000,46650.000000,207214,199260,46560.000000,CU0,53907.693529,54524.779437,53721.403443,54315.203091,0.001718,0.001718
2017-03-13,46800.000000,47560.000000,46530.000000,47560.000000,328654,202870,47020.000000,CU0,54489.850046,55374.727953,54175.485527,55374.727953,0.019507,0.019507
2017-03-14,47500.000000,47580.000000,47190.000000,47360.000000,211346,207094,47360.000000,CU0,55304.869171,55398.014214,54943.932130,55141.865346,-0.004205,-0.004205
2017-03-15,47150.000000,47800.000000,46820.000000,47670.000000,307966,215478,47440.000000,CU0,54897.359609,55654.163082,54513.136307,55502.802387,0.006546,0.006546
2017-03-16,47900.000000,48250.000000,47710.000000,48160.000000,291370,218718,47980.000000,CU0,55770.594385,56178.103947,55549.374908,56073.315774,0.010279,0.010279
2017-03-17,48270.000000,48300.000000,47660.000000,47740.000000,220262,217374,47940.000000,CU0,56201.390208,56236.319599,55491.159257,55584.304299,-0.008721,-0.008721
2017-03-20,47960.000000,48280.000000,47840.000000,47980.000000,228262,219224,48060.000000,CU0,55840.453167,56213.033338,55700.735603,55863.739428,0.005027,0.005027
2017-03-21,47980.000000,48400.000000,47030.000000,47290.000000,347368,220782,47660.000000,CU0,55863.739428,56352.750903,54757.642045,55060.363434,-0.014381,-0.014381
2017-03-22,47150.000000,47500.000000,46420.000000,46660.000000,321040,225738,46880.000000,CU0,54897.359609,55304.869171,54047.411093,54326.846221,-0.013322,-0.013322
2017-03-23,46730.000000,47340.000000,46450.000000,47120.000000,248072,221334,46960.000000,CU0,54408.348134,55118.579085,54082.340484,54862.430218,0.009859,0.009859
2017-03-24,47120.000000,47330.000000,46710.000000,47100.000000,259020,220374,47010.000000,CU0,54862.430218,55106.935955,54385.061873,54839.143957,-0.000424,-0.000424
2017-03-27,47040.000000,47240.000000,46050.000000,46260.000000,331254,228898,46540.000000,CU0,54769.285175,55002.147782,53616.615270,53861.121007,-0.017834,-0.017834
2017-03-28,46100.000000,47020.000000,45600.000000,46740.000000,401114,213026,46330.000000,CU0,53123.613146,54183.780697,52547.435129,53861.121007,0.010376,0.000000
2017-03-29,46860.000000,47690.000000,46670.000000,47530.000000,318226,211298,47260.000000,CU0,53999.403731,54955.859239,53780.456085,54771.482274,0.016902,0.016902
2017-03-30,47500.000000,47810.000000,47200.000000,47460.000000,263782,203454,47480.000000,CU0,54736.911593,55094.141963,54391.204783,54690.817352,-0.001473,-0.001473
2017-03-31,47510.000000,48390.000000,47440.000000,47750.000000,393114,194190,47830.000000,CU0,54748.435153,55762.508463,54667.770231,55025.000601,0.006110,0.006110
2017-04-05,47090.000000,47650.000000,46980.000000,47420.000000,148642,189136,47320.000000,CU0,54264.445619,54909.764998,54137.686455,54644.723110,-0.006911,-0.006911
2017-04-06,47810.000000,48300.000000,47680.000000,47810.000000,247964,191346,47940.000000,CU0,55094.141963,55658.796420,54944.335679,55094.141963,0.008224,0.008224
2017-04-07,47900.000000,48160.000000,46930.000000,47130.000000,318632,187952,47640.000000,CU0,55197.854006,55497.466575,54080.068654,54310.539860,-0.014223,-0.014223
2017-04-10,46820.000000,47570.000000,46650.000000,47050.000000,223444,181914,47130.000000,CU0,53953.309490,54817.576515,53757.408964,54218.351378,-0.001697,-0.001697
2017-04-11,47020.000000,47090.000000,46520.000000,46580.000000,195250,180958,46750.000000,CU0,54183.780697,54264.445619,53607.602680,53676.744042,-0.009989,-0.009989
2017-04-12,46800.000000,47090.000000,46150.000000,46230.000000,447660,225448,46630.000000,CU0,53930.262369,54264.445619,53181.230948,53273.419430,-0.007514,-0.007514
2017-04-13,46070.000000,46550.000000,45520.000000,46480.000000,511384,229730,46040.000000,CU0,53089.042465,53642.173361,52455.246647,53561.508439,0.005408,0.005408
2017-04-14,46150.000000,46520.000000,45800.000000,46110.000000,315686,238902,46160.000000,CU0,53181.230948,53607.602680,52777.906336,53135.136706,-0.007960,-0.007960
2017-04-17,46150.000000,47940.000000,45960.000000,46480.000000,450362,229598,46610.000000,CU0,53181.230948,55243.948248,52962.283301,53561.508439,0.008024,0.008024
2017-04-18,46690.000000,46920.000000,45740.000000,45850.000000,356194,259004,46290.000000,CU0,53803.503206,54068.545093,52708.764974,52835.524138,-0.013554,-0.013554
2017-04-19,45850.000000,46100.000000,45110.000000,45840.000000,501250,256132,45630.000000,CU0,52835.524138,53123.613146,51982.780673,52824.000577,-0.000218,-0.000218
2017-04-20,45760.000000,46140.000000,44800.000000,45560.000000,596204,253888,45430.000000,CU0,52731.812095,53169.707387,51625.550302,52501.340888,-0.006108,-0.006108
2017-04-21,45750.000000,46120.000000,45460.000000,46030.000000,391290,248048,45770.000000,CU0,52720.288534,53146.660267,52386.105284,53042.948224,0.010316,0.010316
2017-04-24,45840.000000,46060.000000,45480.000000,45910.000000,352930,236896,45760.000000,CU0,52824.000577,53077.518905,52409.152405,52904.665500,-0.002607,-0.002607
2017-04-25,45780.000000,46360.000000,45570.000000,46030.000000,329762,226570,45880.000000,CU0,52617.327538,53283.951609,52375.963650,52904.665500,0.002614,-0.000000
2017-04-26,46220.000000,46450.000000,45880.000000,46230.000000,262080,218586,46230.000000,CU0,53123.042350,53387.393275,52732.262723,53134.535869,0.004345,0.004345
2017-04-27,46340.000000,46510.000000,46170.000000,46290.000000,219242,214012,46310.000000,CU0,53260.964572,53456.354386,53065.574758,53203.496980,0.001298,0.001298
2017-04-28,46330.000000,46470.000000,45840.000000,46330.000000,313460,196602,46230.000000,CU0,53249.471054,53410.380312,52686.288649,53249.471054,0.000864,0.000864
2017-05-02,46950.000000,47100.000000,46690.000000,46790.000000,141624,186738,46870.000000,CU0,53962.069198,54134.471975,53663.237718,53778.172903,0.009929,0.009929
2017-05-03,46860.000000,46940.000000,46480.000000,46580.000000,130726,185484,46690.000000,CU0,53858.627532,53950.575680,53421.873831,53536.809015,-0.004488,-0.004488
2017-05-04,45870.000000,45970.000000,45010.000000,45180.000000,309126,182530,45550.000000,CU0,52720.769204,52835.704389,51732.326616,51927.716430,-0.030056,-0.030056
2017-05-05,45000.000000,45280.000000,44680.000000,44980.000000,244258,187830,45010.000000,CU0,51720.833098,52042.651615,51353.040507,51697.846061,-0.004427,-0.004427
2017-05-08,45000.000000,45550.000000,44650.000000,44670.000000,267810,183304,45080.000000,CU0,51720.833098,52352.976613,51318.559951,51341.546988,-0.006892,-0.006892
2017-05-09,44620.000000,44890.000000,44420.000000,44730.000000,179390,195048,44700.000000,CU0,51284.079396,51594.404394,51054.209027,51410.508099,0.001343,0.001343
2017-05-10,44840.000000,45240.000000,44730.000000,44860.000000,184178,197138,44950.000000,CU0,51536.936802,51996.677541,51410.508099,51559.923839,0.002906,0.002906
2017-05-11,44980.000000,45330.000000,44660.000000,45270.000000,259366,200902,44940.000000,CU0,51697.846061,52100.119207,51330.053470,52031.158096,0.009140,0.009140
2017-05-12,45510.000000,45580.000000,44830.000000,44930.000000,265148,216568,45030.000000,CU0,52307.002539,52387.457169,51525.443284,51640.378468,-0.007510,-0.007510
2017-05-15,45080.000000,45560.000000,44900.000000,45430.000000,204988,214120,45200.000000,CU0,51812.781245,52364.470132,51605.897913,52215.054392,0.011128,0.011128
2017-05-16,45540.000000,45570.000000,45030.000000,45170.000000,196142,220114,45290.000000,CU0,52341.483095,52375.963650,51755.313653,51916.222911,-0.005723,-0.005723
2017-05-17,45290.000000,45650.000000,45270.000000,45390.000000,226698,211564,45410.000000,CU0,52054.145133,52467.911798,52031.158096,52169.080318,0.004870,0.004870
2017-05-18,45240.000000,45480.000000,44920.000000,44960.000000,251502,224554,45130.000000,CU0,51996.677541,52272.521984,51628.884950,51674.859024,-0.009473,-0.009473
2017-05-19,44650.000000,45400.000000,44610.000000,45300.000000,279650,215514,45130.000000,CU0,51318.559951,52180.573836,51272.585877,52065.638652,0.007562,0.007562
2017-05-22,45570.000000,46030.000000,45470.000000,45800.000000,316766,204386,45815.000000,CU0,51804.173654,52327.103649,51690.493220,52065.638652,0.011038,-0.000000
2017-05-23,45980.000000,46130.000000,45760.000000,45770.000000,199768,205984,45962.000000,CU0,52270.263432,52440.784083,52020.166478,52031.534521,-0.000655,-0.000655
2017-05-24,45920.000000,46160.000000,45510.000000,45780.000000,231488,201670,45870.000000,CU0,52202.055172,52474.888213,51735.965394,52042.902565,0.000218,0.000218
